block line confidence X1 Y1 X2 Y2 token
7 17 0.9891770482063293 524 1359 571 1384 one
7 17 0.9999642372131348 573 1352 607 1381 of
7 17 0.9995797276496887 604 1349 649 1386 the
7 17 0.9983000159263611 646 1349 689 1386 six
7 17 0.9989402890205383 691 1354 760 1381 labels
7 17 0.9988597631454468 762 1352 801 1381 in-
7 18 0.9942629933357239 198 1386 282 1413 dicated
7 18 0.9972741007804871 285 1388 363 1416 above.
7 18 0.9902770519256592 371 1386 461 1420 Among
7 18 0.9997156262397766 463 1386 533 1420 them,
7 18 0.9969841837882996 534 1391 592 1416 even
7 18 0.9953739047050476 596 1386 663 1413 fewer
7 18 0.9995149374008179 663 1384 723 1418 have
7 18 0.9944672584533691 723 1391 759 1418 an
7 18 0.9986245632171631 757 1391 802 1416 ex-
7 19 0.9966354966163635 197 1418 261 1455 plicit
7 19 0.9841459393501282 264 1423 376 1448 statement
7 19 0.94988614320755 381 1420 497 1455 indicating
7 19 0.9999514818191528 499 1416 550 1452 that
7 19 0.9994261264801025 550 1418 605 1455 they
7 19 0.9996362924575806 608 1420 667 1448 have
7 19 0.999634861946106 668 1420 728 1448 been
7 19 0.9795463681221008 731 1423 801 1450 trans-
7 20 0.6776883602142334 195 1450 258 1484 lated
7 20 0.9998376369476318 258 1450 319 1484 from
7 20 0.9618893265724182 319 1452 382 1487 High
7 20 0.9650809168815613 384 1455 478 1482 German
7 20 0.997570812702179 479 1452 563 1487 (which
7 20 0.9983317255973816 565 1455 639 1482 would
7 20 0.9976255297660828 641 1455 705 1482 make
7 20 0.999990701675415 707 1452 747 1482 the
7 20 0.9996691942214966 747 1457 801 1484 use-
7 21 0.9999090433120728 195 1482 237 1518 ful
7 21 0.9997797608375549 237 1489 271 1518 as
7 21 0.9985582232475281 272 1487 363 1521 parallel
7 21 0.910628616809845 366 1487 440 1521 texts).
7 21 0.9999226331710815 453 1482 500 1518 We
7 21 0.9909475445747375 503 1487 612 1514 identified
7 21 0.9993865489959717 617 1489 667 1516 two
7 21 0.9986433386802673 668 1484 728 1518 such
7 21 0.9992639422416687 731 1489 802 1523 pages
7 22 0.999790608882904 195 1516 245 1550 and
7 22 0.6114509701728821 245 1521 434 1553 sentence-aligned
7 22 0.8816632628440857 436 1521 497 1548 them
7 22 0.999921441078186 495 1521 526 1550 to
7 22 0.9939423203468323 524 1523 589 1548 serve
7 22 0.9983021020889282 587 1523 620 1550 as
7 22 0.9995170831680298 617 1521 662 1548 test
7 22 0.9997966885566711 662 1521 720 1548 data:
7 22 0.8604398369789124 725 1521 801 1548 """Hans"
7 23 0.9997112154960632 197 1553 281 1580 Martin
7 23 0.6529395580291748 285 1555 439 1580 "Sutermeister"""
7 23 0.9968756437301636 445 1553 558 1580 translated
7 23 0.998902440071106 565 1553 623 1580 from
7 23 0.999950647354126 625 1548 671 1585 DE
7 23 0.9472033381462097 671 1550 723 1585 into
7 23 0.9996668100357056 726 1553 801 1580 GSW-
7 24 0.9989355206489563 197 1585 240 1614 BE
7 24 0.9994114637374878 240 1585 287 1617 and
7 24 0.6215524077415466 287 1587 437 1612 """Wadenswil"""
7 24 0.9989446997642517 439 1582 500 1617 from
7 24 0.9999555349349976 500 1585 544 1614 DE
7 24 0.9642305374145508 542 1582 596 1617 into
7 24 0.7928372621536255 594 1582 723 1614 GSW-ZH.3
7 25 0.7723425626754761 145 1640 340 1665 GSW-VS-Radio.
7 25 0.9999327659606934 350 1637 377 1669 A
7 25 0.6108062863349915 381 1640 445 1667 small
7 25 0.9781104922294617 450 1644 529 1672 corpus
7 25 0.9999735355377197 533 1637 565 1667 of
7 25 0.8883734941482544 568 1640 665 1665 Valaisan
7 25 0.9997780919075012 670 1640 741 1667 Swiss
7 25 0.9990166425704956 744 1640 801 1667 Ger-
7 26 0.9727431535720825 197 1674 251 1701 man
7 26 0.9997326731681824 251 1669 314 1703 (also
7 26 0.9642255306243896 314 1672 386 1699 called
7 26 0.6472699642181396 390 1672 562 1703 Walisertitsch)
7 26 0.9990324974060059 562 1672 605 1701 has
7 26 0.9954621195793152 608 1672 665 1699 been
7 26 0.9969507455825806 668 1672 772 1699 collected
7 26 0.9996463060379028 773 1672 802 1701 at
8 0 0.9910513162612915 899 1121 1053 1153 word-aligned
8 0 0.9949586987495422 1054 1123 1154 1148 sentence
8 0 0.9978221654891968 1154 1121 1222 1155 pairs.
9 0 0.9966049194335938 195 1190 240 1217 are
9 0 0.9971880316734314 245 1190 327 1215 written
9 0 0.9999244213104248 334 1190 379 1217 not
9 0 0.9999594688415527 382 1187 439 1222 only
9 0 0.9998711347579956 444 1187 474 1219 in
9 0 0.645976185798645 479 1185 552 1219 Swiss
9 0 0.9828855991363525 558 1190 659 1217 German,
9 0 0.9999877214431763 667 1187 710 1217 but
9 0 0.7939271330833435 713 1185 768 1219 also
9 0 0.9998457431793213 772 1185 802 1217 in
9 0 0.38196542859077454 846 1183 1064 1208 GSW-ZH-Lexicon
9 0 0.9999006986618042 1070 1178 1120 1212 and
9 0 0.9270945191383362 1124 1183 1345 1208 GSW-BE-Lexicon.
9 0 0.9999784231185913 1353 1178 1408 1212 The
9 0 0.9924672245979309 1408 1180 1455 1212 last
9 0 0.9995238780975342 1455 1183 1502 1210 two
10 0 0.9999620914459229 197 1703 237 1733 the
10 0 0.9998791217803955 237 1703 300 1740 Idiap
10 0 0.9999370574951172 302 1706 407 1733 Research
10 0 0.9473493695259094 410 1706 502 1733 Institute
10 0 0.8204512000083923 507 1706 596 1733 (Garner
10 0 0.9995468258857727 594 1706 625 1735 et
10 0 0.955265998840332 620 1701 662 1738 al.,
10 0 0.9536316990852356 659 1701 749 1735 2014).4
10 0 0.9997090697288513 749 1701 802 1735 The
10 0 0.9997784495353699 843 1701 898 1735 2.3.
10 0 0.9246593713760376 922 1706 1090 1738 Monolingual
10 0 0.9961621761322021 1095 1703 1232 1735 Resources
11 0 0.9983136653900146 198 1742 276 1770 corpus
11 0 0.9972420930862427 277 1738 369 1765 consists
11 0 0.9999998807907104 369 1738 402 1767 of
11 0 0.9906037449836731 398 1738 554 1770 transcriptions
11 0 0.5757821202278137 554 1735 605 1772 ofal
11 0 0.8876703977584839 602 1738 660 1765 local
11 0 0.6212025880813599 660 1738 722 1765 radio
11 0 0.9998923540115356 723 1738 799 1765 broad-
11 0 0.9999938011169434 841 1745 896 1779 The
11 0 0.8599788546562195 901 1749 1009 1777 Phonolex
11 0 0.9812588095664978 1017 1751 1137 1779 dictionary,
11 0 0.9964507818222046 1145 1751 1169 1781 a
11 0 0.9940797090530396 1172 1749 1274 1783 phonetic
11 0 0.988591730594635 1282 1751 1397 1779 dictionary
11 0 0.9999972581863403 1405 1747 1440 1781 of
11 0 0.9991756081581116 1440 1747 1503 1783 High
11 1 0.6341615319252014 145 1825 334 1850 GSW-BE-Bible.
11 1 0.9999969005584717 340 1820 394 1854 The
11 1 0.9999548196792603 395 1825 460 1852 Bible
11 1 0.9996596574783325 463 1822 507 1852 has
11 1 0.9998704195022583 508 1825 568 1852 been
11 1 0.9973893761634827 571 1825 684 1852 translated
11 1 0.9998831748962402 686 1822 715 1854 in
11 1 0.9996039271354675 718 1825 799 1852 several
11 1 0.9948890805244446 844 1818 954 1843 converter
11 1 0.9995947480201721 956 1813 1009 1847 (see
11 1 0.9998586177825928 1012 1815 1099 1843 Section
11 1 0.9978269934654236 1101 1813 1127 1847 ).
11 1 0.9990324974060059 1135 1813 1162 1845 It
11 1 0.9988861680030823 1164 1815 1261 1843 contains
11 1 0.9946638345718384 1266 1813 1327 1850 High
11 1 0.9950555562973022 1332 1815 1426 1843 German
11 1 0.999863862991333 1429 1815 1502 1843 words
12 0 0.39319857954978943 195 1767 258 1802 cast'
12 0 0.9988952279090881 260 1772 371 1799 translated
12 0 0.783268392086029 371 1767 424 1804 into
12 0 0.8692705035209656 423 1770 486 1806 High
12 0 0.9198240637779236 487 1774 586 1799 German.
12 1 0.1494755744934082 179 1893 552 1927 Vels.altpedis.ong
13 0 0.2713030278682709 843 1772 969 1815 "German,"""
13 0 0.9976422190666199 965 1783 1015 1811 was
13 0 0.9969956874847412 1015 1779 1075 1813 used
13 0 0.9999557733535767 1074 1781 1112 1811 for
13 0 0.9734251499176025 1109 1781 1203 1815 training
13 0 0.9969111084938049 1203 1786 1248 1813 our
13 0 0.6458878517150879 1248 1781 1500 1815 grapheme-to-phoneme
14 0 0.9997503161430359 843 1845 901 1879 with
14 0 0.9999735355377197 901 1850 957 1877 their
14 0 0.993911623954773 959 1847 1059 1882 phonetic
14 0 0.9536762833595276 1061 1850 1222 1882 transcriptions.
15 0 0.9268587231636047 180 1925 253 1952 These
15 0 0.9967449903488159 256 1927 323 1962 pages
15 0 0.9966729879379272 324 1927 366 1957 are
15 0 0.999707043170929 368 1925 495 1959 respectively
15 0 0.9923366904258728 499 1927 594 1952 available
15 0 0.9997599720954895 597 1927 628 1957 at
15 0 0.9589250087738037 631 1925 796 1957 https://de.
15 1 0.9833564758300781 142 1957 285 1989 wikipedia.
15 1 0.2547156512737274 292 1957 791 1989 org/siki/Hona.Mersin.Suteraiser
15 2 0.9536357522010803 143 1987 208 2021 (High
15 2 0.9966155886650085 218 1989 318 2016 German),
15 2 0.33306196331977844 331 1987 797 2019 httpsi//als.wikipedia.org/wii
15 3 0.3775191903114319 143 2046 760 2080 wikipedia.org/wiKI/PBRAdenwil(HighGerman),
15 3 0.9998763799667358 757 2048 801 2076 and
15 4 0.9552996158599854 145 2080 224 2108 https
15 4 0.1804836392402649 218 2078 775 2110 /ls.wlipedis.org/I/PAdenasl
15 5 0.3863138258457184 176 2135 258 2169 4www.i
15 5 0.19001980125904083 247 2140 730 2172 idiap-eh/Aaraset/sat/walliserdeutsch
15 6 0.5844007134437561 179 2169 251 2197 Radio
15 6 0.9114209413528442 251 2169 321 2204 Rottu,
15 6 0.3435957431793213 323 2174 586 2199 AEEP://WMA.EPO.CN.
16 0 0.31914225220680237 880 1923 1477 1955 www.edimuster.ah/Daernduetsch/bibel.htm
16 1 0.2887622117996216 891 1952 1469 1987 .dietilel.debibelssela/enlas-bibeln,
16 2 0.17332474887371063 881 1984 1458 2019 htb/Pspur.A.a.deacepattients,
16 3 0.7610224485397339 880 2048 991 2076 Tesseract:
16 3 0.9791338443756104 996 2048 1219 2080 https://github.
16 3 0.4657347798347473 1208 2046 1494 2078 com/tesserast-oer/
16 4 0.9994702935218811 886 2076 988 2110 www.edi
16 4 0.21325166523456573 980 2078 1343 2110 sstat.aasemaetae
16 5 0.7156522274017334 886 2140 943 2167 www.
16 5 0.6144598126411438 936 2140 1195 2172 bas-uni-muenchen
16 5 0.6681643128395081 1203 2140 1460 2172 de/forschung/Bas/
16 6 0.27141979336738586 844 2172 1140 2204 PsPlcoiFXeng.hem,
16 6 0.999956488609314 1141 2169 1180 2199 We
16 6 0.9997437596321106 1180 2172 1229 2199 also
16 6 0.9895244240760803 1227 2174 1269 2201 use
16 6 0.9829345345497131 1264 2169 1290 2201 it
16 6 0.9319966435432434 1285 2172 1316 2201 to
16 6 0.9997647404670715 1313 2169 1360 2201 find
16 6 0.8739631175994873 1356 2167 1419 2201 OOV
16 6 0.9967185854911804 1416 2172 1487 2199 words.
17 0 0.6977283358573914 143 2021 508 2046 Hans.Martin_Sutermeister
17 0 0.9940713047981262 512 2019 623 2046 (Bernese),
17 0 0.9226622581481934 628 2016 796 2048 https://de.
17 0 0.12158531695604324 851 2016 1196 2051 OpMAIRtArcNaE.NEN.
18 0 0.9994786381721497 143 2110 222 2137 (Zurich
18 0 0.999678373336792 222 2110 289 2137 Swiss
18 0 0.5195252895355225 289 2110 387 2137 German).
19 0 0.6212474703788757 843 2108 1075 2140 woerterbuechli.
19 0 0.9991121888160706 1064 2110 1120 2137 htm
